gene_ID,type,gene_symbol,start,stop,description,,,
ECB_02797,cds,,2996369,2997253,integrase,,,
ECB_02798,cds,,2997333,2998235,conserved hypothetical protein,,,
EBG00001040598,ncrna,IS102,2999309,2999545,,,,
ECB_02800,cds,flu,2999564,3002410,antigen 43 (Ag43) phase-variable biofilm formation autotransporter,,,
ECB_02801,cds,yeeR,3002531,3005047,predicted membrane protein,,,
ECB_02802,cds,,3005124,3005579,conserved hypothetical protein,,,
ECB_02803,cds,yafZ,3005991,3006809,conserved hypothetical protein,,,
ECB_02804,cds,,3006918,3007829,conserved hypothetical protein,,,
ECB_02805,cds,yeeS,3007395,3007841,predicted DNA repair protein,,,
ECB_02806,cds,yeeT,3007904,3008125,predicted protein,,,
ECB_02807,cds,yeeU,3008144,3009205,antitoxin of the YeeV-YeeU toxin-antitoxin system,,,
ECB_02808,cds,yeeV,3009295,3009669,toxin of the YeeV-YeeU toxin-antitoxin system,,,
ECB_02809,cds,yeeW,3009666,3010154,predicted protein,,,
ECB_02810,cds,,3010166,3010363,conserved hypothetical protein,,,
ECB_02811,cds,,3010460,3011029,conserved hypothetical protein,,,
ECB_02812,cds,,3011267,3011560,conserved hypothetical protein,,,
ECB_02813,cds,,3012134,3012289,hypothetical protein,,,
ECB_02814,cds,,3012317,3013336,conserved hypothetical protein,,,
ECB_02815,cds,,3013420,3014556,Capsule polysaccharide export inner-membrane protein kpsE,,,
ECB_02816,cds,,3014580,3016256,KpsD protein,,,
ECB_02817,cds,,3016266,3017006,KpsU protein,,,
ECB_02818,cds,,3017003,3019030,Capsule polysaccharide export protein KpsC,,,
ECB_02819,cds,,3019065,3020297,KpsS protein,,,
ECB_02820,cds,,3020551,3021483,hypothetical protein,,,
ECB_02821,cds,,3021545,3022684,hypothetical protein,,,
ECB_02822,cds,,3023258,3023722,bifunctional Ribulose 5-phosphate reductase/CDP-ribitol pyrophosphorylase,,,
ECB_02823,cds,insB-22,3023960,3024463,IS1 protein InsB,,,
ECB_02824,cds,insA-22,3024382,3024657,IS1 protein InsA,,,
ECB_02825,cds,,3024686,3025408,Pyrophosphorylase,,,
ECB_02826,cds,,3025426,3026802,hypothetical protein,,,
ECB_02827,cds,,3027011,3027670,Polysialic acid transport ATP-binding KpsT,,,
ECB_02828,cds,,3027685,3028461,Polysialic acid transport protein kpsM,,,
ECB_02829,cds,yghD,3029522,3030058,"predicted secretion pathway M-type protein, membrane anchored",,,
ECB_02831,cds,,3031235,3032170,hypothetical type II secretion protein GspK,,,
ECB_02832,cds,,3032209,3032772,hypothetical type II secretion protein GspJ,,,
ECB_02833,cds,,3032811,3033182,hypothetical type II secretion protein,,,
ECB_02834,cds,,3033179,3033742,"GspH, hypothetical type II secretion protein",,,
ECB_02835,cds,,3033746,3034201,hypothetical type II secretion protein GspG,,,
ECB_02836,cds,,3034218,3035441,hypothetical type II secretion protein GspF,,,
ECB_02837,cds,,3035441,3036934,hypothetical type II secretion protein GspE,,,
ECB_02838,cds,,3036934,3038994,"GspD, hypothetical type II secretion protein",,,
ECB_02839,cds,yghF,3039024,3039854,"predicted secretion pathway protein, C-type protein",,,
ECB_02840,cds,yghG,3040001,3040411,hypothetical protein,,,
ECB_02841,cds,pppA,3040477,3041286,bifunctional prepilin leader peptidase/ methylase,,,
ECB_02842,cds,yghJ,3041450,3046003,predicted inner membrane lipoprotein,,,
ECB_02843,cds,yghK,3046489,3048171,glycolate transporter,,,
EBG00001040615,ncrna,C0719,3048250,3048471,,,,
ECB_02844,cds,glcB,3048526,3050697,malate synthase,,,
ECB_02845,cds,glcG,3050719,3051123,hypothetical protein,,,
ECB_02846,cds,glcF,3051128,3052351,glycolate oxidase iron-sulfur subunit,,,
ECB_02847,cds,glcE,3052362,3053414,glycolate oxidase FAD binding subunit,,,
ECB_02848,cds,glcD,3053414,3054913,"glycolate oxidase subunit, FAD-linked",,,
ECB_02849,cds,glcC,3055164,3055928,"DNA-binding transcriptional dual regulator, glycolate-binding",,,
ECB_02850,cds,yghO,3055935,3057077,predicted DNA-binding transcriptional regulator,,,
ECB_02851,cds,,3057445,3059175,putative saframycin Mx1 synthetase B,,,
ECB_02852,cds,,3059172,3060086,conserved hypothetical protein,,,
ECB_02853,cds,,3060118,3060366,conserved hypothetical protein,,,
ECB_02854,cds,,3060366,3061538,conserved hypothetical protein,,,
ECB_02855,cds,,3061573,3062733,conserved hypothetical protein,,,
ECB_02856,cds,,3062649,3063719,conserved hypothetical protein,,,
ECB_02857,cds,,3063750,3064310,conserved hypothetical protein,,,
ECB_02858,cds,,3064322,3065146,conserved hypothetical protein,,,
ECB_02859,cds,yghQ,3065146,3066495,predicted inner membrane protein,,,
ECB_02860,cds,yghR,3066541,3067299,predicted protein with nucleoside triphosphate hydrolase domain,,,
ECB_02861,cds,yghS,3067331,3068044,predicted protein with nucleoside triphosphate hydrolase domain,,,
ECB_02862,cds,yghT,3068218,3068910,predicted protein with nucleoside triphosphate hydrolase domain,,,
ECB_02863,cds,pitB,3068959,3070458,phosphate transporter,,,
ECB_02864,cds,gss,3070750,3072609,fused glutathionylspermidine amidase/glutathionylspermidine synthetase,,,
ECB_02865,cds,yghU,3072814,3073680,predicted S-transferase,,,
ECB_02866,cds,hybG,3073803,3074051,hydrogenase 2 accessory protein,,,
ECB_02867,cds,hybF,3074064,3074405,HybF,,,
ECB_02868,cds,hybE,3074398,3074886,hydrogenase 2-specific chaperone,,,
ECB_02869,cds,hybD,3074879,3075373,predicted maturation element for hydrogenase 2,,,
ECB_02870,cds,hybC,3075373,3077076,"hydrogenase 2, large subunit",,,
ECB_02871,cds,hybB,3077073,3078251,predicted hydrogenase 2 cytochrome b type component,,,
ECB_02872,cds,hybA,3078241,3079227,hydrogenase 2 4Fe-4S ferredoxin-type component,,,
ECB_02874,cds,yghW,3080619,3080906,hypothetical protein,,,
ECB_02875,cds,yghXY,3081025,3081789,predicted hydrolase,,,
ECB_02876,cds,yghZ,3082069,3083109,aldo-keto reductase,,,
ECB_02877,cds,yqhA,3083149,3083643,hypothetical protein,,,
ECB_02878,cds,yghA,3083834,3084718,oxidoreductase,,,
ECB_02879,cds,exbD,3084990,3085415,membrane spanning protein in TonB-ExbB-ExbD complex,,,
ECB_02880,cds,exbB,3085422,3086156,membrane spanning protein in TonB-ExbB-ExbD complex,,,
ECB_02881,cds,metC,3086408,3087595,cystathionine beta-lyase,,,
ECB_02882,cds,yghB,3087735,3088394,conserved inner membrane protein,,,
ECB_02883,cds,yqhC,3088434,3089390,predicted DNA-binding transcriptional regulator,,,
ECB_02884,cds,yqhD,3089527,3090690,"alcohol dehydrogenase, NAD(P)-dependent",,,
ECB_02885,cds,dkgA,3090795,3091622,"2,5-diketo-D-gluconate reductase A",,,
ECB_02886,cds,yqhG,3091822,3092748,hypothetical protein,,,
ECB_02887,cds,yqhH,3092799,3093056,predicted outer membrane lipoprotein,,,
ECB_02888,cds,ygiQ,3093099,3095318,hypothetical protein,,,
ECB_02889,cds,sufI,3095429,3096841,repressor protein for FtsI,,,
ECB_02890,cds,plsC,3096916,3097653,1-acyl-sn-glycerol-3-phosphate acyltransferase,,,
ECB_02891,cds,parC,3097887,3100145,DNA topoisomerase IV subunit A,,,
ECB_02892,cds,ygiS,3100283,3101890,predicted transporter subunit,,,
ECB_02893,cds,ygiT,3102023,3102418,predicted DNA-binding transcriptional regulator,,,
ECB_02894,cds,ygiU,3102420,3102716,predicted cyanide hydratase,,,
ECB_02895,cds,ygiV,3102921,3103403,predicted transcriptional regulator,,,
ECB_02896,cds,ygiW,3103456,3103848,hypothetical protein,,,
ECB_02897,cds,ygiX,3104000,3104659,DNA-binding response regulator in two-component regulatory system with QseC,,,
ECB_02898,cds,ygiY,3104656,3106005,sensory histidine kinase in two-component regulatory system with QseB,,,
ECB_02899,cds,ygiZ,3106051,3106383,conserved inner membrane protein,,,
ECB_02900,cds,mdaB,3106702,3107283,NADPH quinone reductase,,,
ECB_02901,cds,ygiN,3107314,3107628,quinol monooxygenase,,,
ECB_02902,cds,parE,3107676,3109568,DNA topoisomerase IV subunit B,,,
ECB_02903,cds,yqiA,3109597,3110178,predicted esterase,,,
ECB_02904,cds,cpdA,3110178,3111005,"cyclic 3',5'-adenosine monophosphate phosphodiesterase",,,
ECB_02905,cds,yqiB,3111030,3111452,predicted dehydrogenase,,,
ECB_02906,cds,yqiE,3111453,3112082,ADP-ribose pyrophosphatase,,,
ECB_02907,cds,tolC,3112287,3113768,outer membrane channel precursor protein,,,
ECB_02908,cds,ygiA,3113768,3114028,hypothetical protein,,,
ECB_02909,cds,ygiB,3114012,3114587,conserved outer membrane protein,,,
ECB_02910,cds,ygiC,3114593,3115753,predicted enzyme,,,
ECB_02911,cds,ygiD,3115791,3116606,predicted dioxygenase,,,
ECB_02912,cds,ygiE,3116722,3117495,zinc transporter ZupT,,,
ECB_02913,cds,ribB,3117985,3118638,"3,4-dihydroxy-2-butanone 4-phosphate synthase",,,
ECB_02914,cds,yqiC,3119012,3119302,hypothetical protein,,,
ECB_02915,cds,ygiL,3119586,3120137,predicted fimbrial-like adhesin protein,,,
ECB_02916,cds,yqiG,3120233,3122701,predicted outer membrane usher protein,,,
ECB_02917,cds,yqiH,3122717,3123466,predicted periplasmic pilin chaperone,,,
ECB_02918,cds,yqiI,3123468,3124532,hypothetical protein,,,
ECB_02919,cds,glgS,3124575,3124775,glycogen synthesis protein GlgS,,,
ECB_02920,cds,yqiJ,3125044,3125673,predicted inner membrane protein,,,
ECB_02921,cds,yqiK,3125700,3127361,hypothetical protein,,,
EBG00001040588,ncrna,SIB_RNA,3127585,3127734,,,,
EBG00001040569,ncrna,SIB_RNA,3127960,3128109,,,,
ECB_02922,cds,rfaE,3128154,3129587,fused heptose 7-phosphate kinase/heptose 1-phosphate adenyltransferase,,,
ECB_02923,cds,glnE,3129635,3132475,fused deadenylyltransferase/adenylyltransferase for glutamine synthetase,,,
ECB_02924,cds,ygiF,3132498,3133799,predicted adenylate cyclase,,,
ECB_02925,cds,ygiM,3134041,3134661,predicted signal transduction protein (SH3 domain),,,
ECB_02926,cds,cca,3134725,3135963,fused tRNA nucleotidyl transferase/2'3'-cyclic phosphodiesterase/2'nucleotidase and phosphatase,,,
ECB_02927,cds,uppP,3136126,3136947,undecaprenyl pyrophosphate phosphatase,,,
ECB_02928,cds,ygiG,3137038,3137406,bifunctional dihydroneopterin aldolase/dihydroneopterin triphosphate 2'-epimerase,,,
ECB_02929,cds,ygiH,3137511,3138128,hypothetical protein,,,
ECB_02930,cds,ygiP,3138141,3139073,predicted DNA-binding transcriptional regulator,,,
ECB_02931,cds,ttdA,3139280,3140191,tartrate dehydratase,,,
ECB_02932,cds,ttdB,3140188,3140793,L(+)-tartrate dehydratase,,,
ECB_02933,cds,ygjE,3140841,3142304,predicted tartrate,,,
ECB_02934,cds,ygjD,3142347,3143360,O-sialoglycoprotein endopeptidase,,,
ECB_02935,cds,rpsU,3143598,3143813,30S ribosomal protein S21,,,
ECB_02936,cds,dnaG,3143924,3145669,DNA primase,,,
ECB_02937,cds,rpoD,3145864,3147705,RNA polymerase sigma factor,,,
ECB_02938,cds,ygjF,3147784,3148290,G/U mismatch-specific DNA glycosylase,,,
EBG00001040541,ncrna,tRNA,3148415,3148487,,,,
ECB_t00056,ncrna,ileX,3148415,3148490,,,,
ECB_02939,cds,yqjH,3148544,3149308,predicted siderophore interacting protein,,,
ECB_02940,cds,yqjI,3149596,3150219,predicted transcriptional regulator,,,
ECB_02941,cds,aer,3150373,3151893,fused signal transducer for aerotaxis sensory component/methyl accepting chemotaxis component,,,
ECB_02942,cds,ygjG,3152284,3153690,putrescine,,,
ECB_02943,cds,ygjH,3153732,3154064,hypothetical protein,,,
ECB_02944,cds,ebgR,3154283,3155266,DNA-binding transcriptional repressor,,,
ECB_02945,cds,ebgA,3155450,3158542,"cryptic beta-D-galactosidase, alpha subunit",,,
ECB_02946,cds,ebgC,3158539,3158988,"cryptic beta-D-galactosidase, beta subunit",,,
ECB_02947,cds,ygjI,3159051,3160484,predicted transporter,,,
ECB_02948,cds,ygjJ,3160618,3161688,hypothetical protein,,,
ECB_02949,cds,ygjK,3161705,3164056,predicted glycosyl hydrolase,,,
ECB_02950,cds,fadH,3164482,3166500,"2,4-dienoyl-CoA reductase, NADH and FMN-linked",,,
ECB_02951,cds,ygjM,3166545,3166961,predicted DNA-binding transcriptional regulator,,,
ECB_02952,cds,ygjN,3166958,3167272,hypothetical protein,,,
ECB_02953,cds,ygjO,3167556,3168692,predicted methyltransferase small domain protein,,,
ECB_02954,cds,ygjP,3168777,3169280,predicted metal dependent hydrolase,,,
ECB_02955,cds,ygjQ,3169357,3170049,predicted thioredoxin-like protein,,,
ECB_02956,cds,ygjR,3170110,3171114,predicted NAD(P)-binding dehydrogenase,,,
ECB_02957,cds,ygjT,3171397,3172362,"predicted inner membrane protein, part of terminus",,,
ECB_02958,cds,ygjU,3172978,3174222,sodium,,,
ECB_02959,cds,ygjV,3174227,3174778,conserved inner membrane protein,,,
ECB_02960,cds,uxaA,3174861,3176348,altronate hydrolase,,,
ECB_02961,cds,uxaC,3176363,3177775,glucuronate isomerase,,,
ECB_02962,cds,exuT,3178138,3179556,hexuronate transporter,,,
ECB_02963,cds,exuR,3179686,3180462,DNA-binding transcriptional repressor,,,
ECB_02964,cds,yqjA,3180807,3181469,conserved inner membrane protein,,,
ECB_02965,cds,yqjB,3181473,3181856,hypothetical protein,,,
ECB_02966,cds,yqjC,3182003,3182371,hypothetical protein,,,
ECB_02967,cds,yqjD,3182409,3182714,hypothetical protein,,,
ECB_02968,cds,yqjE,3182717,3183121,conserved inner membrane protein,,,
ECB_02969,cds,yqjK,3183111,3183410,hypothetical protein,,,
ECB_02970,cds,yqjF,3183596,3183988,predicted quinol oxidase subunit,,,
ECB_02971,cds,yqjG,3184058,3185044,predicted S-transferase,,,
ECB_02972,cds,yhaH,3185337,3185702,predicted inner membrane protein,,,
ECB_02973,cds,yhaI,3185944,3186300,predicted inner membrane protein,,,
ECB_02974,cds,yhaJ,3186351,3187247,predicted DNA-binding transcriptional regulator,,,
ECB_02975,cds,yhaK,3187352,3188053,predicted pirin-related protein,,,
ECB_02976,cds,yhaL,3188076,3188240,hypothetical protein,,,
ECB_02977,cds,yhaM,3188374,3189684,hypothetical protein,,,
ECB_02978,cds,yhaO,3189712,3190980,predicted transporter,,,
ECB_02979,cds,tdcG,3191319,3192683,L-serine dehydratase 3,,,
ECB_02980,cds,tdcF,3192755,3193144,predicted L-PSP (mRNA) endoribonuclease,,,
ECB_02981,cds,tdcE,3193158,3195452,pyruvate formate-lyase 4/2-ketobutyrate formate-lyase,,,
ECB_02982,cds,tdcD,3195486,3196706,"propionate kinase/acetate kinase C, anaerobic",,,
ECB_02983,cds,tdcC,3196720,3198051,L-threonine/L-serine transporter,,,
ECB_02984,cds,tdcB,3198073,3199062,threonine dehydratase,,,
ECB_02985,cds,tdcA,3199161,3200099,DNA-binding transcriptional activator,,,
ECB_02986,cds,tdcR,3200414,3200632,DNA-binding transcriptional activator,,,
ECB_02987,cds,yhaB,3200888,3201427,hypothetical protein,,,
ECB_02988,cds,yhaC,3201449,3202552,hypothetical protein,,,
EBG00001040518,ncrna,RNaseP_bact_a,3203145,3203521,,,,
ECB_02989,cds,garK,3203554,3204780,glycerate kinase I,,,
ECB_02990,cds,garR,3204796,3205686,tartronate semialdehyde reductase,,,
ECB_02991,cds,garL,3205716,3206486,alpha-dehydro-beta-deoxy-D-glucarate aldolase,,,
ECB_02992,cds,garP,3206502,3207836,predicted (D)-galactarate transporter,,,
ECB_02993,cds,garD,3208211,3209782,(D)-galactarate dehydrogenase,,,
ECB_02994,cds,sohA,3209930,3210265,predicted regulator,,,
ECB_02995,cds,yhaV,3210409,3210729,hypothetical protein,,,
ECB_02996,cds,agaR,3210784,3211593,DNA-binding transcriptional dual regulator,,,
ECB_02997,cds,agaZ,3211842,3213122,"tagatose 6-phosphate aldolase 1, kbaZ subunit",,,
ECB_02998,cds,agaV,3213145,3213618,N-acetylgalactosamine-specific enzyme IIB component of PTS,,,
ECB_02999,cds,agaW,3213629,3214408,N-acetylgalactosamine-specific enzyme IIC component of PTS,,,
ECB_03000,cds,agaE,3214398,3215276,"PTS system, N-acetylgalactosamine-specific IID component",,,
ECB_03001,cds,agaF,3215294,3215728,putative phosphotransferase system enzyme subunit (N-acetyl-galactosamine/galactosamine PTS system enzyme IIA component),,,
ECB_03002,cds,agaA,3215725,3216858,N-acetylgalactosamine-6-phosphate deacetylase,,,
ECB_03003,cds,agaS,3217209,3218363,tagatose-6-phosphate ketose/aldose isomerase,,,
ECB_03004,cds,agaY,3218376,3219236,"tagatose 6-phosphate aldolase 1, kbaY subunit",,,
ECB_03005,cds,agaB,3219403,3219879,N-acetylgalactosamine-specific enzyme IIB component of PTS,,,
ECB_03006,cds,agaC,3219918,3220721,N-acetylgalactosamine-specific enzyme IIC component of PTS,,,
ECB_03007,cds,agaD,3220711,3221502,N-acetylgalactosamine-specific enzyme IID component of PTS,,,
ECB_03008,cds,agaI,3221503,3222258,galactosamine-6-phosphate isomerase,,,
ECB_03009,cds,yraH,3222659,3223243,predicted fimbrial-like adhesin protein,,,
ECB_03010,cds,yraI,3223323,3224018,predicted periplasmic pilin chaperone,,,
ECB_03011,cds,yraJ,3224048,3226564,predicted outer membrane protein,,,
ECB_03012,cds,yraK,3226575,3227666,predicted fimbrial-like adhesin protein,,,
ECB_03013,cds,yraL,3227709,3228569,predicted methyltransferase,,,
ECB_03014,cds,yraM,3228634,3230670,hypothetical protein,,,
ECB_03015,cds,yraN,3230628,3231023,hypothetical protein,,,
ECB_03016,cds,yraO,3231043,3231633,DnaA initiator-associating factor for replication initiation,,,
ECB_03017,cds,yraP,3231643,3232218,hypothetical protein,,,
ECB_03018,cds,yraQ,3232332,3233372,predicted permease,,,
ECB_03019,cds,yraR,3233445,3234080,predicted nucleoside-diphosphate-sugar epimerase,,,
ECB_03020,cds,yhbO,3234208,3234726,predicted intracellular protease,,,
ECB_03021,cds,yhbP,3234706,3235149,hypothetical protein,,,
ECB_03022,cds,yhbQ,3235200,3235502,hypothetical protein,,,
ECB_03023,cds,yhbS,3235489,3235992,predicted acyltransferase with acyl-CoA N-acyltransferase domain,,,
ECB_03024,cds,yhbT,3235986,3236510,predicted lipid carrier protein,,,
ECB_03025,cds,yhbU,3236719,3237714,predicted peptidase (collagenase-like),,,
ECB_03026,cds,yhbV,3237723,3238601,predicted protease,,,
ECB_03027,cds,yhbW,3238682,3239689,predicted enzyme,,,
ECB_03028,cds,mtr,3239807,3241051,tryptophan transporter of high affinity,,,
ECB_03029,cds,deaD,3241205,3243094,ATP-dependent RNA helicase,,,
ECB_03030,cds,nlpI,3243274,3244158,hypothetical protein,,,
ECB_03031,cds,pnp,3244267,3246471,polynucleotide phosphorylase/polyadenylase,,,
EBG00001040578,ncrna,SraG,3246461,3246632,,,,
ECB_03032,cds,rpsO,3246649,3246918,30S ribosomal protein S15,,,
ECB_03033,cds,truB,3247067,3248011,tRNA pseudouridine synthase B,,,
ECB_03034,cds,rbfA,3248011,3248412,ribosome-binding factor A,,,
ECB_03035,cds,infB,3248576,3251248,translation initiation factor IF-2,,,
ECB_03036,cds,nusA,3251273,3252760,transcription elongation factor NusA,,,
ECB_03037,cds,yhbC,3252788,3253240,hypothetical protein,,,
EBG00001040690,ncrna,rimP,3253258,3253358,,,,
ECB_t00057,ncrna,metZ,3253447,3253523,,,,
EBG00001040709,ncrna,tRNA,3253450,3253523,,,,
ECB_03038,cds,argG,3253871,3255214,argininosuccinate synthase,,,
ECB_03039,cds,yhbX,3255222,3256847,"predicted hydrolase, inner membrane",,,
ECB_t00058,ncrna,leuU,3257306,3257392,,,,
EBG00001040732,ncrna,tRNA,3257309,3257392,,,,
ECB_03040,cds,secG,3257407,3257739,protein-export membrane protein,,,
ECB_03041,cds,glmM,3257967,3259304,phosphoglucosamine mutase,,,
ECB_03042,cds,folP,3259297,3260145,"7,8-dihydropteroate synthase",,,
ECB_03043,cds,hflB,3260235,3262169,"protease, ATP-dependent zinc-metallo",,,
ECB_03044,cds,rrmJ,3262269,3262898,23S rRNA methyltransferase,,,
ECB_03045,cds,yhbY,3263024,3263317,predicted RNA-binding protein,,,
ECB_03046,cds,greA,3263473,3263949,transcription elongation factor GreA,,,
EBG00001040641,ncrna,greA,3264045,3264166,,,,
ECB_03047,cds,dacB,3264197,3265630,D-alanyl-D-alanine carboxypeptidase,,,
ECB_03048,cds,yhbZ,3265816,3266988,GTPase involved in cell partioning and DNA repair,,,
ECB_03049,cds,yhbE,3267004,3267969,conserved inner membrane protein,,,
ECB_03050,cds,rpmA,3268096,3268353,50S ribosomal protein L27,,,
ECB_03051,cds,rplU,3268374,3268685,50S ribosomal protein L21,,,
ECB_03052,cds,ispB,3268944,3269915,octaprenyl diphosphate synthase,,,
ECB_03053,cds,nlp,3270144,3270422,DNA-binding transcriptional activator of maltose metabolism,,,
ECB_03054,cds,murA,3270470,3271729,UDP-N-acetylglucosamine 1-carboxyvinyltransferase,,,
ECB_03055,cds,yrbA,3271784,3272038,predicted DNA-binding transcriptional regulator,,,
ECB_03056,cds,yrbB,3272198,3272491,hypothetical protein,,,
ECB_03057,cds,yrbC,3272491,3273126,predicted ABC-type organic solvent transporter,,,
ECB_03058,cds,yrbD,3273145,3273696,predicted ABC-type organic solvent transporter,,,
ECB_03059,cds,yrbE,3273701,3274483,predicted toluene transporter subunit,,,
ECB_03060,cds,yrbF,3274491,3275300,predicted toluene transporter subunit,,,
ECB_03061,cds,yrbG,3275510,3276487,predicted calcium/sodium,,,
ECB_03062,cds,yrbH,3276501,3277487,D-arabinose 5-phosphate isomerase,,,
ECB_03063,cds,yrbI,3277508,3278074,3-deoxy-D-manno-octulosonate 8-phosphate phosphatase,,,
ECB_03064,cds,yrbK,3278071,3278646,hypothetical protein,,,
ECB_03065,cds,yhbN,3278615,3279172,predicted transporter subunit,,,
ECB_03066,cds,yhbG,3279179,3279904,predicted transporter subunit,,,
ECB_03067,cds,rpoN,3279952,3281385,DNA-directed RNA polymerase subunit N,,,
ECB_03068,cds,yhbH,3281408,3281695,"predicted ribosome-associated, sigma 54 modulation protein",,,
ECB_03069,cds,ptsN,3281813,3282304,sugar-specific enzyme IIA component of PTS,,,
ECB_03070,cds,yhbJ,3282350,3283204,hypothetical protein,,,
ECB_03071,cds,ptsO,3283201,3283473,phosphohistidinoprotein-hexose phosphotransferase component of N-regulated PTS system (Npr),,,
